variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,GUF,HKG,HND,HRV,HTI,IDN,IND,IRL,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KOR,KWT,LBN,LBR,LBY,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VNM,VUT,WLF,WSM,YEM,ZAF
11,133506.66666666663,130905.35660847882,99364.97354497353,129851.7741,226823.98896696654,177009.7772567409,51348.64981,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,401638.1489,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,87377.35622,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,66437.80102,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,87127.85655,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,97329.87424,156607.58201701092,133741.08597285065,405946.2528,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,20756.59211,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,637503.8595,115166.04195804194,147079.58762886596,182197.153344668,56313.87652,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,95275.22382,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,204376.7862,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,165692.3481,167902.9775147929,140525.1760507111,140294.61818181816,15458.7242,147499.82829216748,129898.13953488372,392045.93086719216,517188.8949,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,783689.8893,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,72995.60873,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,250226.2181,106482.16216216216,60021.70879438391,126631.72939222088
12,133506.66666666663,130905.35660847882,99364.97354497353,143508.4044,226823.98896696654,177009.7772567409,56749.03445,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,439733.2552,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,96566.91299,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,70601.08226,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,92587.66655,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,107566.1465,156607.58201701092,133741.08597285065,431384.6085,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,22939.58196,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,677452.6208,115166.04195804194,147079.58762886596,182197.153344668,59842.74867,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,101245.5833,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,217183.9235,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,176075.3504,167902.9775147929,140525.1760507111,140294.61818181816,17084.53242,147499.82829216748,129898.13953488372,392045.93086719216,549598.1979,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,866111.2745,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,77569.83069,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,265906.48,106482.16216216216,60021.70879438391,126631.72939222088
13,133506.66666666663,130905.35660847882,99364.97354497353,158601.3151,226823.98896696654,177009.7772567409,62717.38251,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,481441.6565,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,106722.9439,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,75025.25279,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,98389.61196,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,118878.9769,156607.58201701092,133741.08597285065,458417.0422,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,25352.15885,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,719904.7451,115166.04195804194,147079.58762886596,182197.153344668,63592.75528,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,107590.0713,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,230793.6116,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,187108.9968,167902.9775147929,140525.1760507111,140294.61818181816,18881.32838,147499.82829216748,129898.13953488372,392045.93086719216,584038.4086,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,957200.9924,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,82430.69327,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,282569.3352,106482.16216216216,60021.70879438391,126631.72939222088
14,133506.66666666663,130905.35660847882,99364.97354497353,175281.561,226823.98896696654,177009.7772567409,69313.4272,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,527106.0714,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,117947.0939,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,79726.66106,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,104555.1325,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,131381.588,156607.58201701092,133741.08597285065,487143.4455,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,28018.46867,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,765017.1039,115166.04195804194,147079.58762886596,182197.153344668,67577.75359,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,114332.1326,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,245256.142,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,198834.0594,167902.9775147929,140525.1760507111,140294.61818181816,20867.09502,147499.82829216748,129898.13953488372,392045.93086719216,620636.7925,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,1057870.7,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,87596.15861,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,300276.3573,106482.16216216216,60021.70879438391,126631.72939222088
15,133506.66666666663,130905.35660847882,99364.97354497353,193716.0837,226823.98896696654,177009.7772567409,76603.18398,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,577101.7251,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,130351.698,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,84722.68,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,111107.0113,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,145199.1102,156607.58201701092,133741.08597285065,517669.9701,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,30965.19675,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,812956.3991,115166.04195804194,147079.58762886596,182197.153344668,71812.46921,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,121496.6807,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,260624.9573,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,211293.8654,167902.9775147929,140525.1760507111,140294.61818181816,23061.70656,147499.82829216748,129898.13953488372,392045.93086719216,659528.5902,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,1169127.932,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,93085.31446,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,319092.9783,106482.16216216216,60021.70879438391,126631.72939222088
16,133506.66666666663,130905.35660847882,99364.97354497353,214089.382,226823.98896696654,177009.7772567409,84659.61116,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,631839.4327,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,144060.9058,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,90031.77119,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,118069.4593,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,160469.8339,156607.58201701092,133741.08597285065,550109.4194,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,34221.83492,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,863899.7788,115166.04195804194,147079.58762886596,182197.153344668,76312.5505,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,129110.1906,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,276956.8493,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,224534.4569,167902.9775147929,140525.1760507111,140294.61818181816,25487.12741,147499.82829216748,129898.13953488372,392045.93086719216,700857.5168,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,1292086.19,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,98918.44465,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,339088.7306,106482.16216216216,60021.70879438391,126631.72939222088
17,133506.66666666663,130905.35660847882,99364.97354497353,236605.3589,226823.98896696654,177009.7772567409,93563.34019,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,691768.9748,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,159211.9235,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,95673.55309,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,125468.2046,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,177346.5937,156607.58201701092,133741.08597285065,584581.6654,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,37820.97671,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,918035.492,115166.04195804194,147079.58762886596,182197.153344668,81094.626439999993,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,137200.796,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,294312.1687,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,238604.7614,167902.9775147929,140525.1760507111,140294.61818181816,28167.632,147499.82829216748,129898.13953488372,392045.93086719216,744776.2936,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,1427976.081,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,105117.1041,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,360337.5036,106482.16216216216,60021.70879438391,126631.72939222088
18,133506.66666666663,130905.35660847882,99364.97354497353,261489.3617,226823.98896696654,177009.7772567409,103403.4826,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,757382.7933,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,175956.3877,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,101668.8736,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,133330.5873,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,195998.2978,156607.58201701092,133741.08597285065,621214.0922,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,41798.64356,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,975563.5842,115166.04195804194,147079.58762886596,182197.153344668,86176.36804,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,145798.3939,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,312755.0478,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,253556.7723,167902.9775147929,140525.1760507111,140294.61818181816,31130.04771,147499.82829216748,129898.13953488372,392045.93086719216,791447.2116,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,1578157.637,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,111704.1985,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,382917.817,106482.16216216216,60021.70879438391,126631.72939222088
19,133506.66666666663,130905.35660847882,99364.97354497353,288990.438,226823.98896696654,177009.7772567409,114278.5218,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,829220.0381,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,194461.8825,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,108039.8869,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,141685.6612,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,216611.6187,156607.58201701092,133741.08597285065,660142.066,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,46194.64528,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,1036696.637,115166.04195804194,147079.58762886596,182197.153344668,91576.55363,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,154934.7547,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,332353.6378,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,269445.7412,167902.9775147929,140525.1760507111,140294.61818181816,34404.02341,147499.82829216748,129898.13953488372,392045.93086719216,841042.7322,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,1744133.924,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,118704.0689,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,406913.1109,106482.16216216216,60021.70879438391,126631.72939222088
20,133506.66666666663,130905.35660847882,99364.97354497353,319383.8276,226823.98896696654,177009.7772567409,126297.2988,209644.84883143462,178336.5619484645,138572.20951362906,119558.697149153,158783.90047393364,147021.36162687885,153200.10723860588,97137.5,129030,907870.9968,157852.03059625308,146596.40000000002,187547.25508223515,176757.2311930818,171775.5989375665,180236.55186045362,139850.49933874252,123912.44831491499,153683.9983511954,160313.780521013,119653.15068493152,118929.58904109588,142708.70980707393,135250.77801141483,124456.04545454544,190612.11971937618,106616.3076923077,214913.6172,171498.0469547465,127055.08209240166,128626.86539606909,163188.3419689119,152986.10452753172,70727.05201232608,156227.80012411147,172266.96209912535,172298.8702610021,139292.38356164383,171487.92826152596,114810.1355,169933.86609071272,191651.03652501886,154679.94750656167,131821.50303923374,195915.06440839692,150564.3002,130670.86743044187,162298.954382368,187261.40562248995,177538.64635473338,239392.8615,156607.58201701092,133741.08597285065,701509.4357,200214.6115191341,156406.53540008378,111678.85714285712,141283.90488110136,190315.0608508585,145369.04254456336,170501.30266075386,112692.64834935227,208014.4140197152,185893.12983289405,171537.38519893467,118400.53571428571,150356.27975044286,198614.13054622087,119254.07287425325,154540.33935654472,51052.97853,234567.82647584967,255274.31306505942,158587.37628384685,127717.91804910419,173285.16348195326,158985.78207512083,137338.7445887446,163395.60106856632,155101.00917431188,169354.55759064452,1101660.551,115166.04195804194,147079.58762886596,182197.153344668,97315.13832,171880.39603960395,77254.65112447484,93662.302771855,174558.18854282534,97225.16551040634,164643.6395,197433.96226415096,185930.73232687698,108741.57934131734,155877.94871794872,158508.0045278747,153527.0991847826,191207.2541489024,194988.2361421466,353180.3606,184560.3674969375,207854.45034519382,106651.35039076494,198954.0889132821,201411.69230769225,125803.0296843519,286330.3819,167902.9775147929,140525.1760507111,140294.61818181816,38022.32614,147499.82829216748,129898.13953488372,392045.93086719216,893746.1236,178961.8553888131,168439.01068966536,155825.12097542387,140527.5428897528,142151.03199302877,191312.60404280614,131093.72764786796,111298.69804224129,129906.71667628388,26708.50769632142,185879.22077922075,155600.43165467627,154472.94260552683,177061.457641196,1927566.09,168639.41499085922,142484.113283884,193249.52338942676,217982.6646248085,123016.36363636365,163955.33213644524,147532.4103299856,157347.81543226747,126142.5815,208525.52526681236,128839.62552250666,154671.1050102951,181628.639414277,192646.88437010985,142445.71428571426,156001.24558303886,125158.2015524715,207456.6666666667,432412.0542,106482.16216216216,60021.70879438391,126631.72939222088
