variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,GUF,HKG,HND,HRV,HTI,IDN,IND,IRL,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KOR,KWT,LBN,LBR,LBY,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VNM,VUT,WLF,WSM,YEM,ZAF
1,1608.7850467289718,5895.71533382245,8733.239700374532,18984.59806,48280.33546325879,16373.522221122439,12480.11989,40729.76109215017,38063.78267363704,1623.1796610169492,1696.652005487854,13194.731785428343,24330.237717908083,32062.91545189504,8509.06914893617,7530.576923076923,81545.82039,11505.733587762765,20060.659340659342,40278.458417849884,15519.827042187682,7752.2294728759025,1931.554362144087,2346.193173121077,360.77130643058547,4341.192184021766,9666.421859812073,1121.3877551020407,3960.120967741935,11915.556986477784,6551.607745603127,21547.445652173912,37777.39374498797,2415.9280089988747,6171.981431,37007.48108108108,9561.43850105772,8623.443667531295,8208.945731075008,6319.642509337903,558.283212790255,30736.034898105343,18917.539149888144,36138.31873252562,4733.449477351916,33739.049203049195,3207.76677,15520.66445182724,37015.48907086207,5302.3621323529405,1685.416530009839,1115.3315968743739,25750,2090.6597222222217,1212.990099009901,35076.17142857143,27488.562373448363,6272.259743,4898.062408784487,3540.954907161804,19600,47653.71331348362,4011.0722273385077,18448.943901885075,1131.444010807565,4419.234088322473,3400.6930183715026,41055.55704697986,3683.511619095731,37135.49999999999,30450.9706120248,30900.022790705352,7868.537030280919,5849.064166801357,35129.93029651641,1688.5439241724878,2243.7148111472625,1117.942592,31251.198738170347,52004.742418706606,14384.006622516556,549.7346019028541,17896.475216365063,5192.956855225312,17511.209386281585,14675.728241563056,65652.6838235294,4898.564051203405,188409.5975,990.5793183354252,8416.518987341771,14168.572864410215,2718.960878,25812.661870503598,1643.7933407001233,11587.892234548335,937.8889316403744,2511.953757225433,28157.89474,13808.129330254042,15063.847047639167,6692.693823915901,19302.788844621515,2433.8416770292192,2849.4091223220457,42188.78348281466,53289.105058365756,9867.771857,28940.027472527465,28001.71099928109,2748.3776419556084,14407.36991754336,9756.35657048526,4058.9603371184094,8e3,2527.8477690288714,19670.949133944665,19689.85862896772,508.4976404,24624.469838890967,18900.442804428043,79560.20466173963,24971.04548,12422.10555710695,16069.296716518134,23409.373360536283,2306.7252939015425,1981.2932282451343,59364.95084545812,2771.598513011152,845.4805725971371,6814.413046988535,38.48462115528882,2003.6363636363633,8099.428571428569,28820.660098522167,38489.09808102345,13194.76299,5413.98069668316,1023.8818845388188,8747.119296316656,1502.0818505338077,4636.730769230769,26420.62639821029,9762.711573323157,14297.510446448208,3524.392506,36709.15640714409,1430.6375861376864,6930.175585284281,14358.788958147816,48067.28697355534,10845.688073394494,12446.258799171841,3243.2408250614694,4545.749999999999,12081.48577,4497.704918032787,2705.1361576518516,10795.833881874212
2,2354.1463414634145,7668.0338929860345,10593.083608031166,23017.67041,55486.01516587678,22568.542175210197,14550.86695,48673.057279236265,42340.90711175617,1889.448074277854,2894.284125002219,18946.478873239434,27058.439402324293,36624.341085271306,11464.487935656836,8031.679999999999,102545.9358,15146.408474480895,22898.064516129027,46275.935531375275,22425.271301285815,16715.771619750172,2913.5954312199965,3150.796657842489,585.0529421778358,6712.273876677688,13152.651017450067,1274.1887592788971,5728.91304347826,16021.443491234613,8300.31802434041,20917.846153846152,44191.057982348335,3423.2633587786254,8279.718875,41434.16813225466,13150.990911497396,10652.61754726127,10448.847251962881,8521.054502369669,567.8364963503649,32525.074532989493,27946.559633027515,42219.32461873638,5408.286937901499,36815.469012465735,5523.674741,17622.07399103139,42397.49838197676,9439.447592067989,2955.7271515427383,2364.530548984419,31694.40097,2786.100937918714,1566.8831168831168,35239.00332225913,28702.157036511875,8145.624544,5416.340956340956,5378.134328358208,33750.5912,62473.69314414533,4820.307193077339,21395.77029520295,1732.9685025514689,7581.521645332949,5671.742396022916,45502.31878172589,7139.548094630966,43104.06685236769,37251.52546166759,33074.119162428164,8693.766233766231,7329.508442776735,39433.82603825957,2273.2946282407584,3959.9284862932054,1720.633648,44093.068618630896,63040.405366828425,18914.313725490196,893.8112809699525,24497.541396211418,9108.214191040028,25422.530232558136,22159.184247538677,72228.74999999999,7329.115138592751,231904.0517,1102.2817076288209,10618.196721311475,17731.95257727156,4681.966178,30766.805555555555,2788.7710616236595,13885.688073394494,1575.413660994719,3460.046221400508,34658.15947,19702.51636363636,20600.079817559857,8643.92776523702,24563.25259515571,3608.4697304785277,3739.557162223226,47500.15656268392,60743.49013657056,16991.99663,33025.92,34480.37837837837,3290.36132095021,24217.365446055537,15559.557519389426,5447.679565900328,13775.75151,4098.405745062836,26554.12601786702,23446.830047948853,874.398933,26315.55036441786,19454.999999999996,119077.8857142857,42999.36469,16364.40732964306,23433.065318126995,29581.92923821597,2933.837354153873,2482.336757153338,76086.7068843151,3640.2654867256633,1438.6892808683851,8096.117435590172,43.79432624113475,6079.999999999999,11704.130808950085,33355.41159279103,46130.55084745762,20697.90925,7613.939025871491,1415.3600654664483,12942.353859212002,2790.6575342465753,5219.999999999999,31722.62931034483,13321.040103492884,19746.744453455012,6068.894424,52099.55681525379,2063.7586247222544,10370.767085076706,20419.787417408792,57706.48141276378,13489.999999999996,15125.257311669127,5529.820901033974,5349.230769230769,20803.94323,5364.365482233502,2525.268935236004,14704.520357718155
3,3333.636363636363,7443.5093083910415,12613.295063145808,27928.84188,65726.53789248725,27212.83627787662,16509.02885,55044.80399463407,48082.82780554293,2354.1198118994066,4239.711118469811,25696.05721026246,32206.453407510427,39173.08235294117,16011.137855579866,9218.231292517004,124109.2678,17887.946123270787,25539.222614840986,51713.58616312282,27359.209861874344,25361.081980643074,4955.024882405071,4263.747790218032,1067.6892683271008,8911.293144584062,15208.675625718137,1668.151898734177,7493.526570048309,19074.229617304492,9578.101288475304,22091.23595505618,48265.44119748963,5174.427860696517,10975.90046,45118.092729188626,15635.665216039788,13196.763474844109,12315.583126550868,11728.171917820486,619.472202674173,34909.29089443996,36248.695652173905,47169.34256055364,6537.205153617442,41243.40556470486,9511.596333,19343.369036027263,48024.36454265003,12885.95775673707,4045.8518673940407,4038.857142857142,37149.32494,3725.684662138004,2139.9726027397255,38142.027149321264,33880.24772914946,11004.43837,6393.820038401116,6830.931818181817,58117.46973,70363.40588010692,5982.759555435077,24471.982088145174,2567.8169507354655,11372.399941069587,8024.472332574051,50975.96041909196,9357.212990936554,49927.225130890045,44154.834240475,36681.62669126691,9598.771266540643,10181.620696597543,44523.69641650934,2932.1099614832715,5675.849352687329,2700.234273,56845.742495886014,77664.35243139142,23907.987878787877,1387.6073291427042,31166.615598885786,13009.215484190128,29802.443668676613,27936.43593519882,73971.7719568567,10308.026096191776,271817.0624,1482.6920796272764,12983.942307692307,20784.274935059577,8062.200332,36835.763097949886,3814.9274306528437,16604.421364985163,2226.949629250831,4456.520750426379,40623.17596,25256.110344827586,25591.34267912772,11067.059602649006,28436.470588235294,4808.527784818619,5173.153390388415,52569.43700996286,65207.502726281346,29259.69042,36479.54004438168,39343.024390243896,4068.7407932784117,31452.798965740138,20580.22042861119,6706.977599891865,23721.41621,5408.520781171757,33137.22237470495,26907.671594508975,1516.580802,30232.834962622197,19227.774480712163,137253.54838709676,74043.57039,20931.90128060448,31145.39592539289,36232.166806070025,3770.6698544756014,3121.1551014616143,86650.43389830508,4732.101449275362,1929.348384933497,9544.70588235294,60.46755287800406,10025.892857142855,15618.354037267081,38915.04,52427.2694930329,32769.99649,10473.742825495921,1880.8495006313854,17831.065021532933,3980.0920245398765,6239.06976744186,37332.78757939308,19369.64956992673,23462.2987535705,10450.44769,61210.567315834036,2885.365361787943,14233.332682450575,25122.14068965517,65819.10288219547,15215.702479338841,18268.249612403095,8083.878859360434,6649.479452054795,35823.74404,6331.621621621622,3204.286334056399,18673.76673040153
4,4469.130434782608,6213.285434356629,14364.256756756755,34971.17677,74251.54359430604,30006.164359960945,19259.21001,59324.33651157789,54450.443869058625,2854.4350473612985,5303.196531791907,30324.209558823524,35015.98078462769,40419.77973568282,20144.001138303924,10564.302788844621,152879.7103,18988.925361373094,27412.928571428565,60187.813924083974,30382.22693231595,30196.021818792946,7018.010270693707,5414.9230168972645,1617.5005045117769,10864.21534320323,16812.276550206494,2123.7923875432525,8993.147877013176,21032.947976878615,10714.439511653718,23306.936170212768,52983.632138114204,7227.362146050669,16593.02854,49162.90656205422,17265.566116857703,13507.684700407211,13757.198418536227,14644.234351669707,675.137026239067,36731.97816953263,45256.14395886889,52770.12322628827,7799.943925233643,45653.9718698766,15622.28901,20920.27109750765,52615.59212836445,15977.732062217761,4861.716738197425,5485.774453394706,43543.09596,4698.212689901698,2908.1354581673304,40154.50346420323,38437.75474956821,17040.83244,7459.060069144339,7964.030172413792,95454.84024,75766.99725206094,7185.736977341742,26752.478218780252,3512.5149827257987,14357.677438325538,9681.084175754599,55933.12393566697,11582.403243012586,57063.33333333333,50304.904847396756,39811.825797443875,10404.526066350709,13273.007911126073,47689.05937039416,3547.113172541744,7091.657709797436,4196.626443,67024.06869220607,95809.35886761031,27782.400923432084,1867.984155871962,36176.18063449416,15563.082850138146,33500.39486673247,31908.27160493827,74916.21301775146,13127.35074100212,318599.5023,1967.5368603642669,15416.192560175054,22965.836736977562,13241.73348,43440,4327.967193262509,18691.35371179039,2779.348448803223,5517.592652271995,47614.83156,28964.81012658228,29891.289188939234,13222.833935018049,31211.525423728814,5802.8202796473715,6784.0490797546,57363.31864017873,68501.49572649572,48057.47888,40092.1882446386,42080.656405613394,4897.88432855697,36311.09477756286,23942.19242012411,7784.6419051467365,38961.15928,6871.226086956521,39073.17647058823,30390.39126963002,2564.610147,33371.94029850746,19857.86301369863,139125.00970873784,121612.61,23662.1195624523,37589.62404903258,42148.79163439194,4571.454149203689,3687.343791544801,89886.9169435216,5793.251533742331,2457.8839004861306,10836.471488710293,77.37448083696965,13567.351778656126,19005.428571428572,44794.73354231975,58001.20075046904,52897.00604,13210.688819660782,2320.220507166483,21696.808338128365,5002.953181272508,7204.166666666666,41161.10481586402,25336.845454545455,25897.223476297968,17164.30222,69236.64500484965,3695.1926809543065,17593.233590733587,28261.494776319312,71730.07293799678,16390.866141732284,23152.68262110907,10355.795968811908,8163.356643356643,58838.58641,7162.377049180327,4008.743495753241,21548.34626323141
5,5905.833333333333,5690.354784645517,16067.979882648782,44605.39167,75758.58823529411,31759.00235495611,23007.02494,62453.671562082774,60078.13110983325,3541.03853406179,6359.902531034389,33396.40808650681,36088.237776996124,41422.375,23479.02570233114,12047.957371225577,189895.7966,19474.70412451607,29246.0294117647,69312.88872276802,33173.42405898685,33527.37327576646,9121.154693474462,6755.903388878486,2324.4772462791693,12941.363316936051,18359.522753727622,2733.1884908984143,10453.846153846152,22591.38305371493,12470.878734622142,24302.866756393,58209.73509038181,9461.2987012987,28084.05199,54710.385038503846,18820.856105484425,13546.850340378513,15399.167186136392,17204.296636085623,794.8562859285179,38357.171324642455,53049.67032967033,58027.94117647058,9343.109919571045,49599.369316857075,24468.32944,22826.42685851319,56772.83583944326,19164.499612102405,5748.085645090268,7110.323631182576,51037.29905,5850.6323907455,3959.3987115246955,42124.912751677846,42702.66516670075,30067.33025,8709.84842951059,9508.286604361369,149505.6504,79036.70669803144,8596.904419321685,28263.08758040574,4662.785667752442,16842.78098353605,10929.498272056024,59319.48795180723,12147.338917376273,63435.483870967735,55401.66416791603,43350.87277114895,11668.122368790346,16472.827496757458,50288.39354149651,4340.818585454317,8581.893673322105,6377.214496,76124.4292725594,104703.99553571426,30956.31490787269,2455.5013309671695,36776.6380757039,17429.154332465598,36069.230769230766,34643.910016068556,75322.48914616498,15768.357275871242,373433.6687,2657.5302166476627,17536.6935483871,24634.84827897258,20739.79665,48368.944954128434,4695.0501487931215,20184.034334763946,3498.6164866887625,6886.507622811971,55809.82114,32204.999999999996,33532.1892073632,15394.132738427215,33413.28125,6839.200892815967,8583.48604074593,62802.950116667715,68958.87508871539,75269.77801,45075.80458624128,40346.581196581195,5779.456296919381,40414.09789715497,27014.472303768227,9123.659405255878,61022.71443,8737.724550898203,43401.17442646159,33932.83662963966,4187.491085,36694.67298578199,21263.604060913705,136360.64283568636,190475.1222,25620.133509933774,40063.13844321185,44357.52171827532,5438.213292737398,4401.944680449353,91506.92307692306,7063.928571428571,3126.3057324840765,12288.700131783875,105.01386382641608,17091.798561151078,22505.512649800265,49980.92920353982,62988.505952380954,88002.51878,16095.432358991287,2918.432855984869,25200.63277639531,6189.837977965004,8539.108280254777,43371.14327062229,30332.217115342522,27806.78623417286,26883.49968,76972.28945931185,4672.250192589647,20385.276226591515,30973.088620870472,76649.572931377,18093.18181818182,29220.787311293712,12714.767804332187,10064.969450101833,92155.63197,8487.148288973382,4879.483547802055,23824.603326572003
6,7721.6,6097.277554585153,17652.10336204501,58554.83941,74137.01977216183,33599.56955362979,27884.49135,65280.0337600225,65659.9696969697,4425.629971773159,7524.797460975451,36748.79961892664,38958.1351094196,42193.57142857142,26344.037735849055,13718.612903225805,233580.682,19831.710276275393,30779.999999999993,77093.87241048155,35779.36128631074,35632.14135238692,11304.38759760305,8361.906976744185,3221.5508792782075,15236.492693110644,20115.489096734185,3563.8153846153846,11902.983565107459,24081.597148891236,14446.924285265473,25762.678686413386,63622.059936280355,11790.230769230768,39106.74307,60287.744389501706,20567.497200777885,14756.784262558336,17446.744558991977,19947.158429012383,1002.3617647058823,42048.578865427655,59802.4055666004,63037.82030620465,11155.50387596899,53380.33483580167,34826.06233,24933.040238450067,60629.112209526254,22417.370242214532,6890.721610027587,8911.762253312332,59821.32957,7208.027397260274,5302.7900826446275,43846.57468506298,48285.859872611465,42661.47955,10167.896387256582,11197.206030150754,212793.1582,80511.59324522759,10199.538546729833,29815.164448907857,6062.284871936613,18951.33398171562,12027.079317686423,63948.644589911426,11566.383648715628,69249.29999999997,60246.96912114013,47990.3148514019,13198.551113496109,19885.44318181818,53326.28880687646,5419.962095106823,10097.054038085715,8960.892166,84888.66080102138,102820.75760149481,33960.97108565194,3195.1917224589165,36459.58827091082,19225.497046715587,37873.37684644452,37005.76496674057,75369.72972972973,18103.18270871516,437705.3447,3574.7788431797094,19447.058823529413,26344.972273469193,29519.19756,52091.23287671232,4941.137913824655,21875.84852734923,4393.5353613044645,8519.416740310566,65415.25052,34902.87898089171,37225.594397499706,17486.567164179105,35037.8313253012,8281.864499408739,10631.885714285712,67811.49301397205,71917.13004484304,107132.3642,50866.10204081632,41170,6775.9940096386645,44066.36184857423,30056.492256941263,10770.061453412089,86854.35027,10960.796416127425,47549.925128351395,37319.434433046845,6250.743588,41348.79599043172,23164.691943127964,138126.40275387262,271105.4913,27826.83961476368,41983.024014142575,43377.00810285732,6443.35683868309,5321.3153022619335,92543.94582845678,8549.54509177973,3966.461957343821,13830.225512528472,146.54105287198811,20481.999999999996,25919.028642590285,55124.38502673797,66920.12708018154,149251.5865,18840.732951068607,3688.735899137359,28574.818078076485,7390.938511326859,10266.745562130176,45995.96399099775,34419.61513790891,29548.522974244886,38263.60265,82478.65543139771,5903.721932363068,23632.822785806078,33552.51998968274,80734.028971997,20276.91176470588,34693.386794129845,15123.9912358514,12338.579234972674,131166.1996,10021.489361702128,5917.45886193694,26072.575550421945
7,9976.815286624204,7148.8385958888075,19541.08002238388,73625.59457,73452.51477597712,35914.26925640293,32418.28863,69390.63512637718,71290.21867930624,5522.335936589346,8895.783994467845,40817.05132291998,42893.61295921319,43713.02857142857,29149.75464190981,15661.066666666664,270674.419,20133.089625413777,32458.828124999996,85490.47417370151,39013.43271871322,37631.54622127532,13690.350071676394,10244.292210314648,4345.814216977384,17733.429630333558,22298.06229216658,4598.520547945205,13639.139784946236,26059.402499999997,16786.66890305267,28434.918444165618,69597.61202276369,14329.030674846625,49507.71411,66029.28983489158,22719.325979040263,16868.754448398577,19937.005495479527,23107.279229414515,1308.723925567843,46904.540477017166,68049.13472070098,68660.66779374471,13271.840133222313,57261.618762506005,45003.18807,27308.65587614356,65558.753335683,26559.896907216495,8369.350965622698,10843.034731774414,66754.8992,8769.975155279502,6943.960024984384,45570.67323481116,54873.445190156606,54502.2861,11863.580020007912,13053.39233038348,274977.1256,82981.77242888401,12073.633451357273,31878.571791613722,7780.877761413843,20829.021299418215,13138.242407890872,69424.98993153444,11187.832173652494,75544.78149100255,65459.99999999999,53153.49147793602,15147.808641975307,23882.35408006377,57062.399512129006,6822.181182084932,11885.345549738217,11737.17574,93536.07826649415,95290.8516656191,37341.242369838415,4100.443727309398,37195.90253443077,20970.263656729276,41735.16083916083,40494.78260869565,77036.4606741573,20599.164099237878,488437.4248,4756.074523149075,22093.491773308957,28190.515522557853,38145.5126,56626.05922551253,5180.942490228922,23897.42738589211,5485.575510926303,10377.09454796411,72997.18155,37438.73291925465,41305.537483843174,19591.226932668327,36646.89189189189,10263.486959267855,13022.732662087135,72517.51848461376,77143.56906077347,138439.3644,58196.50497775895,43943.13140079847,8048.590692077248,47542.365062278936,33243.174903271196,12815.619506218567,112235.5615,13503.085191082804,53308.33116777651,40748.469589816115,8529.892101,46598.19546990364,25823.14855875831,143146.64802907463,350329.9138,30703.87546087669,45476.177833841815,42391.521053157616,7699.330061622306,6471.128742445102,93733.5690121786,10242.589090909089,4986.622831561276,15722.427480916027,204.6479158235532,23804.200626959246,29376.098707403053,60662.443438914015,72570.07182262932,255067.1544,21598.821128154377,4666.510428872743,32056.896837268938,8719.708737864077,12079.016393442624,49385.761124121775,38763.86823130213,31384.91446445559,49445.27148,86220.58234758872,7388.765737493077,27762.265041289815,36247.14031971581,84184.52388578968,22995.428571428565,38697.473107254045,17969.84939218991,15030.899999999996,169496.5423,11580.594059405938,7225.055571623351,28486.187511444794
8,12756.809815950917,8639.033030977236,21806.700680272108,89022.86843,72967.77819129139,38308.03880219316,36985.59857,73433.77682403433,76184.53364269141,6826.318520921181,10472.50137707326,44123.22672128563,46009.03754627181,45551.801470588216,31708.42105263158,17879.260273972603,305353.8621,20403.755087966536,34528.32,93909.4423362982,42575.19413731036,39310.13286655758,16205.038097258926,12322.986347015167,5705.548126518023,20329.983279063625,24863.98860596797,5863.937007874017,15629.115646258502,28364.58676207513,19533.924050632908,31418.14837522992,75599.79972802571,16953.950177935945,60005.79284,71932.17830109334,25202.691647150663,19210.402490886994,22811.02580239144,26456.31366072331,1731.6429353778751,51299.397480694126,74476.31067961165,74058.09011432412,15645.675241157558,60796.63433669586,52748.68763,29893.503527040637,69905.40557768923,30615.85737615677,10140.324722680687,12869.821479172568,72677.52414,10516.592338479131,8856.528776978417,47056.53807106599,60883.065591995546,66775.95169,13835.735883728701,15665.66473988439,322303.444,85599.62236746548,14237.971933471932,33915.945876946644,9841.116884600007,22577.083029088062,14193.999979102447,73568.54955338153,11582.164309481175,80918.54838709677,70148.36293090583,57998.66135416935,17674.631864072886,28392.59701492537,60928.99422620077,8521.372855822483,13851.496815286624,14265.00606,102224.2059463379,88626.64712778428,40912.7507518132,5157.301848801025,38343.599631279765,22493.123345685548,45464.12443201677,43750.489510489504,78128.73786407766,23192.05360800608,531772.5464,6215.411473877012,24935.97864768683,30041.89968554789,44710.73751,61313.86363636363,5426.450017661603,25933.442622950817,6782.648735275166,12417.282850779507,79473.63396,40304.53832226916,45893.284799756766,21740.843315764254,38153.771186440674,12809.44844446794,15719.525712763121,77211.08242005705,82983.9570552147,162266.166,65927.28813559322,46747.8962628866,9499.593289466186,51025.3591160221,36689.33206228154,15293.485910683203,131552.4261,16395.61674839683,58737.75401069518,44257.82608695651,10574.46886,51861.96073008849,28800.86597938144,147511.19145439603,410625.202,33512.34386303351,48525.04660081845,42345.04069282137,9195.210074910432,7808.360605125036,96086.47332988087,12184.08631153068,6192.623242922193,17993.532858936796,283.35139743043294,27295.53571428571,33167.78642936596,65124.416135881096,77397.80845744102,396549.3539,24711.065161718674,5855.6171548117145,35631.355450995026,10158.47269796494,14348.877551020405,52202.997582594675,42470.525875296415,33131.64102291617,57955.2981,91231.87896358036,9060.370770792744,31722.581696809742,39091.141507087785,86444.63958958526,26267.500000000004,41644.26318033253,20753.799435156514,18144.409937888195,198668.5955,13651.764705882351,8682.006370293742,30901.871464837663
9,15987.142857142855,10424.54716981132,23889.701110162252,103402.7857,72728.26229508196,40390.29560943549,41422.17519,78030.3807840617,81388.81548974942,8356.114122098374,12146.080249725672,47024.60398332561,48679.50587084148,46937.38515901059,33594.13437611091,20182.918781725886,335229.2916,20366.864037356107,36360.483870967735,103070.07112189045,46073.78492090205,40383.55018633374,18693.628357072957,14566.425271879854,7286.126319494824,22995.428571428565,27615.92582763882,7362.5725190839685,17635.751072961368,30569.658314350796,22456.674739646405,34183.64614465032,81818.69853917662,19499.653979238752,69314.47801,78314.86474301171,27789.07645199525,21601.013536866358,25901.571175428227,29913.518179356917,2299.3835655388116,56468.51326579835,80340.80862533693,79613.06083193075,18338.169123351436,64850.257996172775,58862.50525,32467.185280826336,74480.25094813108,34665.27478448275,12158.365591397847,14940.937753251263,77193.46268,12431.708096590908,10996.610268378063,48425.71565342269,67006.29185485127,77221.32592,16041.16392663689,18395.21126760563,359659.9085,86659.89409074497,16597.759147080204,35673.62318840579,12160.211381209323,24232.098508006555,15170.03583250698,78240.84430322288,12668.618083203504,86180.74285714286,75128.86871817577,63413.61225895317,20490.155660377357,33054.42788015055,65804.69953775038,10517.539934822096,15900.28157715294,16689.27594,110894.99590648594,85449.48371065709,43919.273733356385,6363.12282899607,39999.05475169054,23995.0561016467,47901.428571428565,46541.479324403015,78229.57592339261,25449.8848311476,564815.1158,7944.277111955567,27646.979166666664,31688.158180137245,49892.91942,64900.93959731543,5617.496027034432,27879.999999999996,8277.684246639426,14565.241338466092,84411.86006,42869.302325581404,50393.82979403863,23931.825121443435,39477.35470941884,15798.887927354122,18635.320259237436,82417.8770677911,89340.90170593013,181073.5675,74421.11908177905,49257.01963117191,11045.739925855543,54332.00885445489,40218.80289464,18084.271538095927,146799.9627,19560.509730674214,63473.48809652052,47626.77558039552,12473.62391,57417.92438389713,31906.921606118543,149942.66738082483,458218.5679,36111.520748526644,50894.68489662616,43293.39720308408,10944.358143889971,9296.9828584026891,96703.17124735728,14365.877137428752,7575.295678544352,20392.736747169056,384.9102732270938,30622.203389830505,36884.050632911385,69434.26344505067,82097.8638091946,557872.884,27861.10748155953,7208.796943703597,38863.78918541729,11553.025568181818,17143.63636363636,54781.621621621605,45329.182372881354,34544.866562906056,64672.58603,94535.25130607098,10871.625184617906,35701.99710564398,41752.56907416383,88613.89906176477,29617.04697986577,44068.74696132596,23418.093521889463,21578.213762811123,221695.2074,16036.22093023256,10179.11486749805,33128.943319429
10,19817.44186046512,12506.161528276903,26029.300877441266,117494.744,73456.03895711088,42289.424811113815,46462.17971,84104.30696740978,87307.06377014714,10124.814621068463,13984.29092605623,50051.379310344826,51359.37499999999,48351.122448979586,35390.17316017316,22671.24705882353,366843.3096,20149.776246353413,38256.38554216867,114037.21396250807,49726.7718865598,41045.25982894676,21168.36017947087,16992.45068057804,9116.363397188194,25752.928543229373,30518.236333061875,9067.776988636364,19706.370967741936,32816.73225350581,25717.843765401674,37391.59929701229,88701.09650171328,22075.363790186122,79062.3014,85037.7022732828,30429.206050925488,24310.097448812,29288.655299701175,33556.666194733225,3036.233367451382,62686.68725375359,87607.53403933434,85896.04378420638,21421.57421289355,69657.15710178681,62520.02467,35075.42056074766,80259.1123118487,39176.97784810126,14388.203916937307,17052.18113711382,81990.00655,14518.54854854855,13354.145642201833,49906.376146788985,73591.81690140844,88067.71211,18505.659359899153,21335.323020928117,382007.9736,87618.14475271413,19185.276123812553,37559.57597173144,14709.557464390562,25875.893384357416,16141.341537418837,84326.79338434953,14293.02732390971,92445.55555555555,80851.40244801652,69587.52442787349,23627.576438848915,37969.20061170582,72173.72946839048,12823.79612374208,18209.576138147568,18781.34121,118854.8691269712,85006.68432203388,46765.869894099844,7727.011319111884,42300.0041525365,25456.84647302904,50864.307078763704,49637.4450867052,78256.82926829267,27622.314381270902,599910.8401,9964.630691363109,30534.49081803005,33148.01038506368,52993.09874,68275.81699346403,5821.83885213628,29909.75935828877,9996.613279104633,16777.658807212207,89656.93102,45302.33333333332,54745.7277209642,26214.900469693577,40757.714285714275,19100.346439830504,21811.222630653665,88014.86321381142,96378.60078705726,192324.874,83877.86327008059,51989.389774601426,12797.229634092344,57496.74547615902,43828.069608403464,21234.049052597766,155921.6219,22999.52821946531,68809.58505967472,51090.40068201193,13987.63209,63245.18354106196,35392.46017699115,151915.71201694018,486690.7389,38971.45105635935,53172.08237157119,45044.46333254003,12891.3698268312,10953.507242533728,95789.7998918334,16761.007194244605,9142.864131099424,22970.233622580337,510.69022696652496,33948.70967741935,40724.60764587524,74455.56907037359,87960.42352941177,709111.936,31205.684045215858,8735.267944592137,42025.130739672146,12972.657142857142,20123.03571428571,57421.77194421657,48239.78325123152,35802.85299494569,68691.12446,97913.53157166073,12834.116183559416,40006.7416795569,44340.281293952175,91053.67966260972,32972.30769230768,46310.603223280705,26131.52691582142,25358.631284916202,235470.6069,18490.92391304348,11745.782190221327,35270.746989982996
