variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,GUF,HKG,HND,HRV,HTI,IDN,IND,IRL,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KOR,KWT,LBN,LBR,LBY,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VNM,VUT,WLF,WSM,YEM,ZAF
11,47570.46357615894,43766.36574562328,49745.097024579554,129851.7741,129575.97354076068,92440.89275362318,51348.64981,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,401638.1489,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,87377.35622,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,66437.80102,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,87127.85655,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,97329.87424,63831.635344201015,54381.75824175824,405946.2528,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,20756.59211,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,637503.8595,36584.3787042368,68007.08737864078,89458.50111137515,56313.87652,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,95275.22382,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,204376.7862,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,165692.3481,66061.93337249306,93911.67791375957,84030.59668508286,15458.7242,95902.03973769207,65449.046321525886,191808.63560732114,517188.8949,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,783689.8893,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,72995.60873,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,250226.2181,48124.888888888876,28988.87488515935,72344.07564462075
12,47570.46357615894,43766.36574562328,49745.097024579554,143508.4044,129575.97354076068,92440.89275362318,56749.03445,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,439733.2552,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,96566.91299,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,70601.08226,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,92587.66655,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,107566.1465,63831.635344201015,54381.75824175824,431384.6085,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,22939.58196,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,677452.6208,36584.3787042368,68007.08737864078,89458.50111137515,59842.74867,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,101245.5833,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,217183.9235,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,176075.3504,66061.93337249306,93911.67791375957,84030.59668508286,17084.53242,95902.03973769207,65449.046321525886,191808.63560732114,549598.1979,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,866111.2745,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,77569.83069,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,265906.48,48124.888888888876,28988.87488515935,72344.07564462075
13,47570.46357615894,43766.36574562328,49745.097024579554,158601.3151,129575.97354076068,92440.89275362318,62717.38251,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,481441.6565,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,106722.9439,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,75025.25279,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,98389.61196,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,118878.9769,63831.635344201015,54381.75824175824,458417.0422,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,25352.15885,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,719904.7451,36584.3787042368,68007.08737864078,89458.50111137515,63592.75528,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,107590.0713,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,230793.6116,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,187108.9968,66061.93337249306,93911.67791375957,84030.59668508286,18881.32838,95902.03973769207,65449.046321525886,191808.63560732114,584038.4086,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,957200.9924,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,82430.69327,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,282569.3352,48124.888888888876,28988.87488515935,72344.07564462075
14,47570.46357615894,43766.36574562328,49745.097024579554,175281.561,129575.97354076068,92440.89275362318,69313.4272,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,527106.0714,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,117947.0939,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,79726.66106,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,104555.1325,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,131381.588,63831.635344201015,54381.75824175824,487143.4455,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,28018.46867,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,765017.1039,36584.3787042368,68007.08737864078,89458.50111137515,67577.75359,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,114332.1326,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,245256.142,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,198834.0594,66061.93337249306,93911.67791375957,84030.59668508286,20867.09502,95902.03973769207,65449.046321525886,191808.63560732114,620636.7925,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,1057870.7,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,87596.15861,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,300276.3573,48124.888888888876,28988.87488515935,72344.07564462075
15,47570.46357615894,43766.36574562328,49745.097024579554,193716.0837,129575.97354076068,92440.89275362318,76603.18398,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,577101.7251,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,130351.698,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,84722.68,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,111107.0113,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,145199.1102,63831.635344201015,54381.75824175824,517669.9701,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,30965.19675,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,812956.3991,36584.3787042368,68007.08737864078,89458.50111137515,71812.46921,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,121496.6807,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,260624.9573,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,211293.8654,66061.93337249306,93911.67791375957,84030.59668508286,23061.70656,95902.03973769207,65449.046321525886,191808.63560732114,659528.5902,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,1169127.932,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,93085.31446,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,319092.9783,48124.888888888876,28988.87488515935,72344.07564462075
16,47570.46357615894,43766.36574562328,49745.097024579554,214089.382,129575.97354076068,92440.89275362318,84659.61116,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,631839.4327,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,144060.9058,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,90031.77119,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,118069.4593,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,160469.8339,63831.635344201015,54381.75824175824,550109.4194,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,34221.83492,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,863899.7788,36584.3787042368,68007.08737864078,89458.50111137515,76312.5505,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,129110.1906,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,276956.8493,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,224534.4569,66061.93337249306,93911.67791375957,84030.59668508286,25487.12741,95902.03973769207,65449.046321525886,191808.63560732114,700857.5168,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,1292086.19,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,98918.44465,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,339088.7306,48124.888888888876,28988.87488515935,72344.07564462075
17,47570.46357615894,43766.36574562328,49745.097024579554,236605.3589,129575.97354076068,92440.89275362318,93563.34019,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,691768.9748,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,159211.9235,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,95673.55309,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,125468.2046,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,177346.5937,63831.635344201015,54381.75824175824,584581.6654,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,37820.97671,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,918035.492,36584.3787042368,68007.08737864078,89458.50111137515,81094.626439999993,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,137200.796,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,294312.1687,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,238604.7614,66061.93337249306,93911.67791375957,84030.59668508286,28167.632,95902.03973769207,65449.046321525886,191808.63560732114,744776.2936,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,1427976.081,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,105117.1041,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,360337.5036,48124.888888888876,28988.87488515935,72344.07564462075
18,47570.46357615894,43766.36574562328,49745.097024579554,261489.3617,129575.97354076068,92440.89275362318,103403.4826,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,757382.7933,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,175956.3877,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,101668.8736,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,133330.5873,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,195998.2978,63831.635344201015,54381.75824175824,621214.0922,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,41798.64356,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,975563.5842,36584.3787042368,68007.08737864078,89458.50111137515,86176.36804,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,145798.3939,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,312755.0478,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,253556.7723,66061.93337249306,93911.67791375957,84030.59668508286,31130.04771,95902.03973769207,65449.046321525886,191808.63560732114,791447.2116,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,1578157.637,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,111704.1985,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,382917.817,48124.888888888876,28988.87488515935,72344.07564462075
19,47570.46357615894,43766.36574562328,49745.097024579554,288990.438,129575.97354076068,92440.89275362318,114278.5218,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,829220.0381,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,194461.8825,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,108039.8869,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,141685.6612,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,216611.6187,63831.635344201015,54381.75824175824,660142.066,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,46194.64528,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,1036696.637,36584.3787042368,68007.08737864078,89458.50111137515,91576.55363,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,154934.7547,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,332353.6378,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,269445.7412,66061.93337249306,93911.67791375957,84030.59668508286,34404.02341,95902.03973769207,65449.046321525886,191808.63560732114,841042.7322,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,1744133.924,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,118704.0689,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,406913.1109,48124.888888888876,28988.87488515935,72344.07564462075
20,47570.46357615894,43766.36574562328,49745.097024579554,319383.8276,129575.97354076068,92440.89275362318,126297.2988,113747.21704206495,122881.22098421541,42768.48964527372,47478.0970804227,89212.99486369023,89463.3367983368,85416.10389610387,56505.3418413856,60392.071269487744,907870.9968,62393.87628373536,77619.38461538461,109676.88556519181,103355.55926544241,87935.32616076374,80934.97289848413,56336.46764091858,37944.416758014064,68870.92100950508,74293.14831694771,41460.637393767705,52898.72509960159,73829.26103795506,60245.552419354826,63595.34246575342,120398.05465367962,57338.32258064515,214913.6172,116766.64152976028,66325.9265832997,58796.61060064473,74426.25848241823,76675.03501245817,16914.580698950875,91639.68257291816,122557.54633715797,115642.8429073857,58298.333333333336,98866.87858924532,114810.1355,88941.77083333333,114337.974127756,75738.68246445498,52390.16198760351,85154.54753861003,150564.3002,51834.65346534653,59762.42355605888,100985.107102593,113075.9987290828,239392.8615,63831.635344201015,54381.75824175824,701509.4357,131200.23305084746,64669.37304075234,61718.25465838509,55713.235057625294,75094.8832180311,58310.54597313929,118344.92085924248,38979.73218523289,144090.96774193548,119081.48202557898,100785.7773923099,52871.186440677964,76287.78412299967,103369.14746267062,42519.383301409864,59194.862595419836,51052.97853,158516.30941286113,140008.27065351416,89684.74302496327,42515.78600269179,97019.4418889911,77460.14255167496,81939.20999999999,85625.82781456954,100546.43835616438,85745.28514524433,1101660.551,36584.3787042368,68007.08737864078,89458.50111137515,97315.13832,102983.064516129,21982.021005292456,51795.65217391305,52775.15918237239,47364.64900300464,164643.6395,99987.28110599077,101535.448638063,57270.7887579329,72271.13744075828,63270.95329509941,68264.71172325432,129051.76711250983,128294.17993079586,353180.3606,116400.49777231523,116092.58892231461,46573.71929136511,111346.80597014923,96351.97576010865,53027.51858857902,286330.3819,66061.93337249306,93911.67791375957,84030.59668508286,38022.32614,95902.03973769207,65449.046321525886,191808.63560732114,893746.1236,81611.23377196856,86608.51152321768,82344.93393335886,50059.20906350104,51706.301123595505,126799.37161430117,53606.462395543174,42152.68162799544,60055.736808913185,4674.302355816735,79170.44776119402,82946.83706070288,106063.92857142854,117891.35267296634,1927566.09,79853.26630660571,44330.68149964961,100861.05265083602,60446.22699386502,49159.33333333333,99884.33121019107,84388.91498356035,86949.67718194895,126142.5815,138290.71772583108,45096.2853387302,76376.84066268727,95404.56273764258,102782.36121772505,75141.48148148147,72109.00118040033,58948.92560082793,77699.75103734438,432412.0542,48124.888888888876,28988.87488515935,72344.07564462075
